epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,3915.91,0.69117,0.41767,0.84968,0.94987,0.94108,0.98015,0.80354,0.72504,0.50118,0.87119,0.000987371,0.000987371,0.000987371
181,3937.56,0.71004,0.42525,0.84603,0.94651,0.95868,0.98381,0.81352,0.69744,0.46629,0.86912,0.000981714,0.000981714,0.000981714
182,3959.21,0.69877,0.4217,0.84318,0.93744,0.98194,0.98606,0.81554,0.70792,0.45237,0.87056,0.000976057,0.000976057,0.000976057
183,3980.87,0.69684,0.42355,0.84441,0.96207,0.97347,0.98573,0.81572,0.71028,0.44623,0.87261,0.0009704,0.0009704,0.0009704
184,4002.56,0.6905,0.41523,0.84352,0.94538,0.97672,0.98805,0.82105,0.69886,0.42951,0.8727,0.000964743,0.000964743,0.000964743
185,4024.24,0.70696,0.42747,0.85131,0.95508,0.95993,0.98697,0.81296,0.70944,0.45369,0.86971,0.000959086,0.000959086,0.000959086
186,4045.92,0.69005,0.41715,0.84715,0.94063,0.93679,0.98108,0.80754,0.70863,0.46158,0.87397,0.000953429,0.000953429,0.000953429
187,4067.59,0.69902,0.41858,0.85099,0.9567,0.94756,0.98382,0.81215,0.71523,0.47488,0.87274,0.000947771,0.000947771,0.000947771
188,4089.26,0.70057,0.41814,0.85016,0.96143,0.95649,0.98727,0.82181,0.70215,0.44437,0.87092,0.000942114,0.000942114,0.000942114
189,4110.91,0.68745,0.41012,0.85363,0.97959,0.94808,0.98847,0.82543,0.68936,0.43439,0.87071,0.000936457,0.000936457,0.000936457
190,4132.55,0.6844,0.41957,0.84593,0.97264,0.96306,0.98953,0.82389,0.70298,0.44203,0.86807,0.0009308,0.0009308,0.0009308
191,4154.23,0.68128,0.42288,0.84086,0.94982,0.96614,0.98544,0.82324,0.68417,0.44993,0.86871,0.000925143,0.000925143,0.000925143
192,4175.93,0.68266,0.41555,0.84495,0.95076,0.95883,0.98595,0.8217,0.7091,0.44985,0.87328,0.000919486,0.000919486,0.000919486
193,4197.62,0.70117,0.41524,0.83643,0.95734,0.95485,0.98608,0.82183,0.70236,0.44158,0.87273,0.000913829,0.000913829,0.000913829
194,4219.3,0.68296,0.41348,0.83727,0.95957,0.96431,0.98875,0.82118,0.69351,0.42905,0.87266,0.000908171,0.000908171,0.000908171
195,4240.97,0.68703,0.41516,0.84184,0.94833,0.97065,0.9875,0.81192,0.7074,0.43582,0.87163,0.000902514,0.000902514,0.000902514
196,4262.66,0.69625,0.41825,0.8406,0.96836,0.95711,0.98828,0.8211,0.69327,0.43336,0.87038,0.000896857,0.000896857,0.000896857
197,4284.32,0.67968,0.40973,0.84332,0.95508,0.96,0.98766,0.82327,0.69726,0.42928,0.87013,0.0008912,0.0008912,0.0008912
198,4305.96,0.66523,0.40059,0.84329,0.95598,0.96163,0.98721,0.82137,0.70114,0.43884,0.86745,0.000885543,0.000885543,0.000885543
199,4327.65,0.68332,0.41256,0.83495,0.9484,0.95034,0.98663,0.82072,0.70178,0.45148,0.87043,0.000879886,0.000879886,0.000879886
200,4349.31,0.68112,0.40497,0.84324,0.94766,0.97065,0.98607,0.81019,0.70546,0.43559,0.87324,0.000874229,0.000874229,0.000874229
201,4371,0.678,0.40374,0.84493,0.9703,0.95864,0.99009,0.82502,0.70112,0.42617,0.87157,0.000868571,0.000868571,0.000868571
202,4392.67,0.67434,0.40901,0.83919,0.95053,0.97065,0.98815,0.81874,0.70098,0.43406,0.87076,0.000862914,0.000862914,0.000862914
203,4414.32,0.66431,0.39887,0.84541,0.97236,0.95299,0.98834,0.81317,0.70846,0.43231,0.87732,0.000857257,0.000857257,0.000857257
204,4436,0.66427,0.40129,0.84269,0.97145,0.9526,0.98724,0.8209,0.69803,0.44041,0.87122,0.0008516,0.0008516,0.0008516
205,4457.7,0.65624,0.3928,0.83372,0.96565,0.95187,0.98663,0.81302,0.72083,0.44262,0.87468,0.000845943,0.000845943,0.000845943
206,4479.4,0.68316,0.39849,0.84073,0.96553,0.96163,0.98713,0.81703,0.7058,0.44159,0.87626,0.000840286,0.000840286,0.000840286
207,4501.09,0.67607,0.40089,0.83785,0.95971,0.96796,0.98851,0.81982,0.71009,0.4529,0.87604,0.000834629,0.000834629,0.000834629
208,4522.79,0.6748,0.40053,0.84184,0.96033,0.9526,0.9863,0.82577,0.68509,0.42993,0.87495,0.000828971,0.000828971,0.000828971
209,4544.45,0.6686,0.40201,0.84207,0.95905,0.9684,0.98798,0.81705,0.70829,0.43603,0.87756,0.000823314,0.000823314,0.000823314
210,4566.08,0.66928,0.39907,0.83951,0.94592,0.96614,0.98612,0.81939,0.70354,0.43469,0.87904,0.000817657,0.000817657,0.000817657
211,4587.74,0.66872,0.40477,0.83193,0.95196,0.97291,0.98656,0.82125,0.71438,0.44294,0.87668,0.000812,0.000812,0.000812
212,4609.42,0.66838,0.40308,0.8383,0.96667,0.97743,0.99006,0.82018,0.70245,0.42922,0.87412,0.000806343,0.000806343,0.000806343
213,4631.13,0.67484,0.4078,0.84114,0.94235,0.97291,0.9874,0.81767,0.69418,0.43014,0.86913,0.000800686,0.000800686,0.000800686
214,4652.81,0.65305,0.39555,0.84093,0.96518,0.95937,0.9881,0.82328,0.68622,0.42931,0.8649,0.000795029,0.000795029,0.000795029
215,4674.5,0.66369,0.39287,0.83522,0.96816,0.96105,0.98491,0.82017,0.69875,0.43185,0.86824,0.000789371,0.000789371,0.000789371
216,4696.19,0.64719,0.40078,0.82928,0.95514,0.96133,0.98731,0.82679,0.68852,0.43103,0.86748,0.000783714,0.000783714,0.000783714
217,4717.84,0.67105,0.40552,0.83185,0.9405,0.9684,0.98599,0.81354,0.70863,0.43311,0.87148,0.000778057,0.000778057,0.000778057
218,4739.5,0.65839,0.39613,0.83564,0.93958,0.98282,0.98723,0.82302,0.68607,0.42433,0.86745,0.0007724,0.0007724,0.0007724
219,4761.19,0.65924,0.39441,0.83806,0.94934,0.97283,0.98825,0.82871,0.67853,0.42684,0.8674,0.000766743,0.000766743,0.000766743
220,4782.88,0.6716,0.39703,0.84137,0.96635,0.94808,0.98667,0.82303,0.67725,0.43103,0.86871,0.000761086,0.000761086,0.000761086
221,4804.55,0.65287,0.39626,0.83789,0.95311,0.96364,0.98784,0.82848,0.6714,0.42314,0.86506,0.000755429,0.000755429,0.000755429
222,4826.25,0.6558,0.38567,0.83141,0.94552,0.97938,0.98831,0.83047,0.68337,0.41735,0.86569,0.000749771,0.000749771,0.000749771
223,4847.9,0.67539,0.39814,0.83511,0.95972,0.96803,0.98963,0.82344,0.68728,0.42341,0.86736,0.000744114,0.000744114,0.000744114
224,4869.55,0.64634,0.38903,0.83664,0.95285,0.95809,0.98729,0.82277,0.68295,0.43122,0.86651,0.000738457,0.000738457,0.000738457
225,4891.23,0.65158,0.39323,0.8349,0.95347,0.97144,0.98665,0.81836,0.69589,0.42734,0.87064,0.0007328,0.0007328,0.0007328
226,4912.94,0.65204,0.39343,0.83015,0.94287,0.96871,0.98699,0.81534,0.69974,0.42924,0.86687,0.000727143,0.000727143,0.000727143
227,4934.62,0.65521,0.39139,0.83329,0.97011,0.96614,0.98716,0.8279,0.67463,0.41269,0.86572,0.000721486,0.000721486,0.000721486
228,4956.3,0.64162,0.38499,0.83732,0.96459,0.95711,0.9875,0.81687,0.70892,0.4373,0.87147,0.000715829,0.000715829,0.000715829
229,4977.96,0.65632,0.39757,0.83194,0.96433,0.96163,0.9874,0.82024,0.69438,0.42396,0.87017,0.000710171,0.000710171,0.000710171
230,4999.66,0.65522,0.39015,0.83213,0.96181,0.94808,0.9872,0.82105,0.69686,0.429,0.871,0.000704514,0.000704514,0.000704514
231,5021.33,0.64685,0.39336,0.83588,0.96066,0.95485,0.98855,0.82377,0.68717,0.42297,0.87044,0.000698857,0.000698857,0.000698857
232,5042.99,0.63482,0.37884,0.82512,0.97163,0.95485,0.98782,0.8289,0.69346,0.43883,0.87009,0.0006932,0.0006932,0.0006932
233,5064.68,0.6537,0.38463,0.83953,0.96551,0.94775,0.98606,0.82009,0.69391,0.42425,0.87132,0.000687543,0.000687543,0.000687543
234,5086.4,0.64183,0.38903,0.82641,0.96975,0.94357,0.98597,0.81716,0.70781,0.43306,0.8724,0.000681886,0.000681886,0.000681886
235,5108.08,0.65198,0.38586,0.8367,0.96159,0.94808,0.98426,0.82327,0.70003,0.43413,0.86962,0.000676229,0.000676229,0.000676229
236,5129.74,0.64328,0.38832,0.83432,0.94747,0.95937,0.98492,0.82025,0.70066,0.42993,0.86771,0.000670571,0.000670571,0.000670571
237,5151.4,0.63927,0.37863,0.82793,0.96579,0.95602,0.98763,0.82283,0.69321,0.4166,0.86676,0.000664914,0.000664914,0.000664914
238,5173.03,0.6387,0.37969,0.82975,0.95525,0.96163,0.98826,0.829,0.68254,0.41152,0.86457,0.000659257,0.000659257,0.000659257
239,5194.71,0.64255,0.37895,0.83471,0.95507,0.9526,0.9872,0.83035,0.68275,0.42662,0.86535,0.0006536,0.0006536,0.0006536
240,5216.44,0.649,0.38584,0.82877,0.96658,0.9526,0.98847,0.82969,0.67743,0.41221,0.86741,0.000647943,0.000647943,0.000647943
241,5238.09,0.66071,0.39026,0.83364,0.94579,0.95937,0.98645,0.82452,0.68664,0.42839,0.86564,0.000642286,0.000642286,0.000642286
242,5259.8,0.62475,0.3756,0.82825,0.96441,0.94808,0.9866,0.82459,0.68731,0.4209,0.86451,0.000636629,0.000636629,0.000636629
243,5281.5,0.63898,0.3814,0.82746,0.95357,0.94808,0.98601,0.82656,0.69963,0.43444,0.86431,0.000630971,0.000630971,0.000630971
244,5303.17,0.63463,0.38004,0.82855,0.95768,0.94808,0.98496,0.82532,0.68254,0.41868,0.86621,0.000625314,0.000625314,0.000625314
245,5324.83,0.62928,0.37019,0.82821,0.94119,0.9684,0.9852,0.82503,0.67287,0.41441,0.86311,0.000619657,0.000619657,0.000619657
246,5346.52,0.63303,0.37715,0.83115,0.955,0.95822,0.98697,0.82892,0.68892,0.42006,0.86533,0.000614,0.000614,0.000614
247,5368.2,0.63045,0.37413,0.82701,0.95515,0.9614,0.9872,0.82629,0.68712,0.41245,0.86573,0.000608343,0.000608343,0.000608343
248,5389.91,0.64424,0.3789,0.83054,0.96447,0.95711,0.98529,0.81685,0.69005,0.40825,0.86433,0.000602686,0.000602686,0.000602686
249,5411.58,0.63688,0.38227,0.8341,0.96794,0.95425,0.98691,0.81972,0.69367,0.4146,0.86661,0.000597029,0.000597029,0.000597029
250,5433.27,0.6244,0.3655,0.83071,0.97119,0.95034,0.9871,0.82455,0.68058,0.40552,0.86528,0.000591371,0.000591371,0.000591371
251,5454.94,0.63886,0.364,0.82767,0.97011,0.95251,0.98672,0.82092,0.67945,0.41743,0.8653,0.000585714,0.000585714,0.000585714
252,5476.64,0.62765,0.36921,0.83255,0.97032,0.95937,0.98804,0.8204,0.68558,0.40843,0.86869,0.000580057,0.000580057,0.000580057
253,5498.3,0.61664,0.36158,0.82959,0.97413,0.94808,0.98695,0.822,0.69125,0.41587,0.87106,0.0005744,0.0005744,0.0005744
254,5519.98,0.64004,0.36779,0.83021,0.97256,0.96014,0.98577,0.82972,0.6937,0.4158,0.86956,0.000568743,0.000568743,0.000568743
255,5541.67,0.62818,0.37104,0.82823,0.96622,0.96855,0.98555,0.8304,0.68404,0.41482,0.86912,0.000563086,0.000563086,0.000563086
256,5563.35,0.61892,0.36924,0.83062,0.97049,0.96512,0.98835,0.82451,0.69495,0.41111,0.8728,0.000557429,0.000557429,0.000557429
257,5585.05,0.62108,0.3635,0.82518,0.97106,0.95937,0.98825,0.82779,0.68384,0.4102,0.87135,0.000551771,0.000551771,0.000551771
258,5606.72,0.6272,0.36935,0.82781,0.95278,0.95641,0.98796,0.82342,0.68116,0.40731,0.86755,0.000546114,0.000546114,0.000546114
259,5628.4,0.59556,0.35938,0.82693,0.9616,0.96094,0.98779,0.82769,0.69101,0.40915,0.86852,0.000540457,0.000540457,0.000540457
260,5650.09,0.61335,0.36053,0.83011,0.97601,0.95485,0.98801,0.82453,0.69185,0.40676,0.86935,0.0005348,0.0005348,0.0005348
261,5671.79,0.62033,0.36356,0.82942,0.97246,0.95647,0.98842,0.82764,0.70231,0.40251,0.87,0.000529143,0.000529143,0.000529143
262,5693.48,0.6102,0.36654,0.82345,0.96399,0.96689,0.98624,0.82378,0.69368,0.41301,0.87062,0.000523486,0.000523486,0.000523486
263,5715.16,0.60788,0.36033,0.82165,0.96305,0.96163,0.98446,0.81977,0.68973,0.41392,0.86733,0.000517829,0.000517829,0.000517829
264,5736.84,0.6218,0.36089,0.82312,0.95323,0.96388,0.98591,0.82135,0.69871,0.40959,0.86454,0.000512171,0.000512171,0.000512171
265,5758.48,0.60744,0.35519,0.82397,0.96375,0.9603,0.98514,0.82289,0.69525,0.411,0.8677,0.000506514,0.000506514,0.000506514
266,5780.16,0.60334,0.35875,0.82228,0.95549,0.97065,0.98455,0.82387,0.69904,0.40422,0.87466,0.000500857,0.000500857,0.000500857
267,5801.83,0.61438,0.3577,0.8231,0.96605,0.9684,0.98732,0.82185,0.69023,0.40465,0.86904,0.0004952,0.0004952,0.0004952
268,5823.49,0.61379,0.36335,0.82721,0.97053,0.96644,0.9891,0.82726,0.68251,0.40459,0.86728,0.000489543,0.000489543,0.000489543
269,5845.18,0.60725,0.34765,0.8256,0.96929,0.96614,0.98867,0.82879,0.68503,0.4006,0.86778,0.000483886,0.000483886,0.000483886
270,5866.83,0.60051,0.34969,0.82596,0.96584,0.95741,0.98908,0.83392,0.68048,0.40931,0.86507,0.000478229,0.000478229,0.000478229
271,5888.55,0.60636,0.34863,0.83064,0.9552,0.9626,0.98792,0.82861,0.68765,0.40967,0.86828,0.000472571,0.000472571,0.000472571
272,5910.2,0.60669,0.35111,0.82737,0.95535,0.96591,0.98825,0.82957,0.67771,0.40481,0.86674,0.000466914,0.000466914,0.000466914
273,5931.84,0.60907,0.36475,0.8236,0.96396,0.96597,0.98884,0.83256,0.68583,0.41207,0.86811,0.000461257,0.000461257,0.000461257
274,5953.5,0.59656,0.35609,0.82125,0.95458,0.97065,0.9883,0.82636,0.6935,0.40429,0.87206,0.0004556,0.0004556,0.0004556
275,5975.19,0.59193,0.35304,0.82184,0.95898,0.96614,0.98859,0.82293,0.69437,0.40533,0.86572,0.000449943,0.000449943,0.000449943
276,5996.91,0.59274,0.35265,0.8215,0.94384,0.97065,0.98764,0.82703,0.68844,0.4089,0.86605,0.000444286,0.000444286,0.000444286
277,6018.59,0.60084,0.35302,0.83126,0.96195,0.97007,0.98917,0.82643,0.69336,0.4091,0.86893,0.000438629,0.000438629,0.000438629
278,6040.26,0.59826,0.35233,0.8163,0.95765,0.96987,0.98852,0.83041,0.68415,0.40403,0.86539,0.000432971,0.000432971,0.000432971
279,6061.95,0.59227,0.35016,0.82374,0.96043,0.95711,0.98733,0.82243,0.68483,0.40416,0.86707,0.000427314,0.000427314,0.000427314
280,6083.61,0.59396,0.34602,0.82857,0.95853,0.96163,0.98784,0.82306,0.68268,0.40733,0.86647,0.000421657,0.000421657,0.000421657
281,6105.29,0.58693,0.35289,0.81778,0.96981,0.95937,0.98769,0.82128,0.68764,0.40659,0.86953,0.000416,0.000416,0.000416
282,6126.97,0.59766,0.35029,0.8197,0.96376,0.96056,0.98869,0.82563,0.68514,0.40118,0.86739,0.000410343,0.000410343,0.000410343
283,6148.67,0.58848,0.34858,0.82353,0.97035,0.96031,0.98871,0.82521,0.68076,0.40365,0.86877,0.000404686,0.000404686,0.000404686
284,6170.31,0.58237,0.34156,0.8234,0.96805,0.96388,0.98807,0.82457,0.68315,0.3989,0.86839,0.000399029,0.000399029,0.000399029
285,6192,0.58758,0.34277,0.81444,0.9644,0.95711,0.9883,0.82702,0.67914,0.40273,0.86524,0.000393371,0.000393371,0.000393371
286,6213.71,0.57663,0.34614,0.81841,0.96621,0.96813,0.98863,0.82721,0.68486,0.40224,0.86479,0.000387714,0.000387714,0.000387714
287,6235.35,0.59957,0.34727,0.81863,0.96764,0.96614,0.98922,0.83077,0.67921,0.40059,0.86651,0.000382057,0.000382057,0.000382057
288,6257.05,0.58946,0.34127,0.82201,0.96357,0.97065,0.98889,0.83116,0.67993,0.39778,0.86818,0.0003764,0.0003764,0.0003764
289,6278.72,0.57929,0.34456,0.8172,0.95876,0.97291,0.9881,0.83234,0.67136,0.39095,0.86588,0.000370743,0.000370743,0.000370743
290,6300.44,0.58415,0.3447,0.82022,0.96607,0.96394,0.98812,0.83182,0.67103,0.3902,0.86651,0.000365086,0.000365086,0.000365086
291,6322.11,0.58642,0.33908,0.81966,0.96613,0.96582,0.98768,0.83067,0.67127,0.38826,0.86467,0.000359429,0.000359429,0.000359429
292,6343.81,0.56625,0.33424,0.82304,0.9771,0.96313,0.98954,0.83628,0.66673,0.39098,0.86248,0.000353771,0.000353771,0.000353771
293,6365.49,0.58995,0.34894,0.82935,0.97487,0.9632,0.98951,0.83172,0.67815,0.39727,0.8662,0.000348114,0.000348114,0.000348114
294,6387.18,0.58652,0.34897,0.82166,0.97485,0.96241,0.9897,0.83142,0.68256,0.39558,0.86585,0.000342457,0.000342457,0.000342457
295,6408.83,0.58204,0.34629,0.82178,0.97496,0.9669,0.98923,0.82807,0.67985,0.3963,0.86382,0.0003368,0.0003368,0.0003368
296,6430.51,0.57538,0.33865,0.82272,0.96665,0.9684,0.99016,0.83711,0.67776,0.39388,0.86551,0.000331143,0.000331143,0.000331143
297,6452.22,0.57051,0.33939,0.8167,0.96815,0.9684,0.99013,0.83072,0.67811,0.38835,0.86333,0.000325486,0.000325486,0.000325486
298,6473.93,0.57564,0.3326,0.81845,0.97036,0.96086,0.98953,0.83469,0.6743,0.39789,0.86436,0.000319829,0.000319829,0.000319829
299,6495.66,0.57606,0.33446,0.81877,0.97181,0.96163,0.98945,0.83163,0.67444,0.39589,0.86497,0.000314171,0.000314171,0.000314171
300,6517.31,0.57706,0.34986,0.8138,0.95985,0.97149,0.98907,0.83371,0.67662,0.38978,0.86728,0.000308514,0.000308514,0.000308514
301,6538.98,0.5732,0.33185,0.81762,0.95761,0.96896,0.98846,0.83314,0.67031,0.39344,0.86691,0.000302857,0.000302857,0.000302857
302,6560.69,0.5743,0.3403,0.81784,0.95963,0.9684,0.98828,0.83424,0.67507,0.39432,0.86392,0.0002972,0.0002972,0.0002972
303,6582.34,0.58315,0.33479,0.82321,0.96444,0.9684,0.98886,0.83606,0.67653,0.3938,0.86537,0.000291543,0.000291543,0.000291543
304,6604.03,0.5729,0.32916,0.82051,0.96392,0.9684,0.98886,0.83596,0.67845,0.39107,0.86567,0.000285886,0.000285886,0.000285886
305,6625.72,0.5638,0.32898,0.81591,0.97071,0.97244,0.98956,0.83494,0.68226,0.38845,0.8664,0.000280229,0.000280229,0.000280229
306,6647.44,0.56814,0.33293,0.81343,0.97273,0.97517,0.98969,0.83403,0.68069,0.38967,0.86597,0.000274571,0.000274571,0.000274571
307,6669.12,0.57393,0.32941,0.81579,0.96939,0.97065,0.98909,0.83102,0.68522,0.39808,0.86879,0.000268914,0.000268914,0.000268914
308,6690.78,0.57557,0.33251,0.82228,0.96197,0.9708,0.98863,0.83093,0.6911,0.3961,0.86816,0.000263257,0.000263257,0.000263257
309,6712.44,0.5828,0.3403,0.82226,0.96611,0.96514,0.98883,0.83557,0.6814,0.39358,0.8667,0.0002576,0.0002576,0.0002576
310,6734.12,0.55773,0.33194,0.81314,0.96645,0.95937,0.98832,0.8342,0.68097,0.39859,0.86339,0.000251943,0.000251943,0.000251943
311,6755.81,0.57125,0.33088,0.81661,0.97001,0.95711,0.98573,0.83342,0.67922,0.39777,0.86343,0.000246286,0.000246286,0.000246286
312,6777.49,0.56582,0.33035,0.8145,0.96373,0.95965,0.98676,0.83403,0.67566,0.40345,0.86213,0.000240629,0.000240629,0.000240629
313,6799.16,0.57304,0.33062,0.81121,0.96847,0.95937,0.98791,0.82943,0.68651,0.40488,0.86253,0.000234971,0.000234971,0.000234971
314,6820.86,0.56183,0.33137,0.8217,0.97239,0.95405,0.98641,0.8279,0.68526,0.40501,0.86077,0.000229314,0.000229314,0.000229314
315,6842.52,0.56907,0.33082,0.81731,0.96582,0.95677,0.98613,0.82552,0.68745,0.40922,0.86206,0.000223657,0.000223657,0.000223657
316,6864.19,0.56794,0.32828,0.81573,0.96629,0.95485,0.98594,0.82732,0.68554,0.41005,0.86302,0.000218,0.000218,0.000218
317,6885.88,0.55772,0.32608,0.81494,0.96993,0.94654,0.98649,0.82793,0.67499,0.41337,0.86405,0.000212343,0.000212343,0.000212343
318,6907.54,0.56171,0.32563,0.81203,0.97092,0.9526,0.98781,0.83123,0.67812,0.41189,0.86422,0.000206686,0.000206686,0.000206686
319,6929.26,0.55606,0.32232,0.8138,0.96721,0.95034,0.98693,0.83222,0.67898,0.4139,0.86419,0.000201029,0.000201029,0.000201029
320,6950.95,0.54844,0.32141,0.81326,0.96786,0.95182,0.98705,0.83174,0.67828,0.40926,0.86288,0.000195371,0.000195371,0.000195371
321,6972.65,0.55585,0.31987,0.80933,0.96778,0.9491,0.98721,0.83246,0.67657,0.40116,0.86359,0.000189714,0.000189714,0.000189714
322,6994.3,0.56846,0.32942,0.81012,0.95969,0.96388,0.98812,0.83398,0.67684,0.39829,0.86514,0.000184057,0.000184057,0.000184057
323,7015.97,0.55516,0.31829,0.81454,0.96168,0.963,0.98873,0.83468,0.67934,0.39357,0.86358,0.0001784,0.0001784,0.0001784
324,7037.67,0.54031,0.31384,0.81752,0.95514,0.96119,0.98788,0.83287,0.67535,0.39948,0.86375,0.000172743,0.000172743,0.000172743
325,7059.36,0.55799,0.32068,0.8163,0.95362,0.96388,0.98786,0.8342,0.67974,0.39389,0.86265,0.000167086,0.000167086,0.000167086
326,7081.01,0.54164,0.32032,0.8126,0.97445,0.94717,0.98814,0.83273,0.68461,0.39938,0.86393,0.000161429,0.000161429,0.000161429
327,7102.71,0.55744,0.318,0.8101,0.96775,0.94834,0.98793,0.83079,0.68659,0.4018,0.86492,0.000155771,0.000155771,0.000155771
328,7124.39,0.55305,0.32228,0.80837,0.96997,0.94778,0.98794,0.83064,0.68624,0.39635,0.86369,0.000150114,0.000150114,0.000150114
329,7146.08,0.55203,0.31327,0.8067,0.9743,0.94138,0.98779,0.83075,0.68707,0.39897,0.86417,0.000144457,0.000144457,0.000144457
330,7167.75,0.54905,0.31844,0.8134,0.95987,0.9526,0.98747,0.83151,0.68562,0.40181,0.8653,0.0001388,0.0001388,0.0001388
331,7189.45,0.55012,0.31686,0.81451,0.97043,0.94582,0.98654,0.83127,0.68198,0.40431,0.86487,0.000133143,0.000133143,0.000133143
332,7211.16,0.54865,0.31466,0.81363,0.95908,0.95234,0.98732,0.8376,0.67816,0.39982,0.86353,0.000127486,0.000127486,0.000127486
333,7232.83,0.55117,0.30799,0.81775,0.9593,0.95485,0.98687,0.83708,0.6756,0.40324,0.86188,0.000121829,0.000121829,0.000121829
334,7254.56,0.54887,0.31469,0.8118,0.96603,0.96301,0.98874,0.83667,0.67489,0.39686,0.86109,0.000116171,0.000116171,0.000116171
335,7276.26,0.54163,0.31282,0.8093,0.96209,0.96388,0.98859,0.83852,0.67629,0.40119,0.86144,0.000110514,0.000110514,0.000110514
336,7297.92,0.56084,0.31997,0.81424,0.96355,0.95937,0.98881,0.83657,0.67556,0.4018,0.86166,0.000104857,0.000104857,0.000104857
337,7319.65,0.54101,0.31531,0.81236,0.95369,0.96163,0.98809,0.83463,0.67392,0.4064,0.86139,9.92e-05,9.92e-05,9.92e-05
338,7341.34,0.5449,0.31197,0.81152,0.95883,0.96614,0.98857,0.83876,0.67631,0.40154,0.86113,9.35429e-05,9.35429e-05,9.35429e-05
339,7363.05,0.54295,0.31396,0.81286,0.96184,0.96714,0.98846,0.83848,0.6792,0.39741,0.86261,8.78857e-05,8.78857e-05,8.78857e-05
340,7384.73,0.53887,0.3185,0.80733,0.9565,0.97065,0.98832,0.83969,0.68318,0.39671,0.86207,8.22286e-05,8.22286e-05,8.22286e-05
341,7407.91,0.54613,0.31152,0.81771,0.97018,0.95481,0.98843,0.83663,0.68166,0.39501,0.86136,7.65714e-05,7.65714e-05,7.65714e-05
342,7429.27,0.53645,0.30684,0.82026,0.95536,0.96611,0.98854,0.83617,0.68013,0.39552,0.86188,7.09143e-05,7.09143e-05,7.09143e-05
343,7450.6,0.5379,0.31096,0.81378,0.95546,0.96853,0.98815,0.83202,0.68133,0.40102,0.86191,6.52571e-05,6.52571e-05,6.52571e-05
344,7471.95,0.53017,0.31093,0.81179,0.97228,0.95008,0.98779,0.83228,0.68109,0.40336,0.86135,5.96e-05,5.96e-05,5.96e-05
345,7493.29,0.54353,0.30597,0.81351,0.97003,0.9499,0.98659,0.83492,0.68268,0.4004,0.86072,5.39429e-05,5.39429e-05,5.39429e-05
346,7514.62,0.53912,0.30893,0.8084,0.95727,0.96077,0.98769,0.83421,0.68104,0.40118,0.86193,4.82857e-05,4.82857e-05,4.82857e-05
347,7535.96,0.527,0.29926,0.80597,0.96233,0.95711,0.98705,0.83452,0.67839,0.40017,0.86177,4.26286e-05,4.26286e-05,4.26286e-05
348,7557.3,0.52181,0.30709,0.81059,0.96371,0.95904,0.98828,0.83688,0.6753,0.39749,0.86131,3.69714e-05,3.69714e-05,3.69714e-05
349,7578.63,0.52727,0.30786,0.80796,0.96184,0.96734,0.98866,0.83765,0.67751,0.39224,0.86181,3.13143e-05,3.13143e-05,3.13143e-05
350,7599.96,0.52681,0.30427,0.81057,0.95972,0.96799,0.98819,0.83721,0.67195,0.3887,0.86209,2.56571e-05,2.56571e-05,2.56571e-05
